"period","season","speccode","grid","island","resolution","n_tenkms","status"
"2007/08-10/11","W",26,"IO08","I",10,1,"Present"
"2007/08-10/11","W",26,"IO09","I",10,1,"Present"
"2007/08-10/11","W",26,"NH51","B",10,1,"Present"
"2007/08-10/11","W",26,"NH52","B",10,1,"Present"
"2007/08-10/11","W",26,"NH53","B",10,1,"Present"
"2007/08-10/11","W",26,"NH54","B",10,1,"Present"
"1980/81-1982/83","W",26,"IV76","I",10,1,"Present"
"1980/81-1982/83","W",26,"IV77","I",10,1,"Present"
"1988-91","B",26,"NC11","B",10,1,"Seen"
"1980/81-1982/83","W",26,"IH96","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH97","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH98","I",10,1,"Present"
"1980/81-1982/83","W",26,"TQ54","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ55","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ57","B",10,1,"Present"
"1980/81-1982/83","W",26,"IJ06","I",10,1,"Present"
"1980/81-1982/83","W",26,"IJ07","I",10,1,"Present"
"1980/81-1982/83","W",26,"IJ08","I",10,1,"Present"
"1980/81-1982/83","W",26,"IJ09","I",10,1,"Present"
"1980/81-1982/83","W",26,"IV96","I",10,1,"Present"
"1980/81-1982/83","W",26,"IV97","I",10,1,"Present"
"1980/81-1982/83","W",26,"IV98","I",10,1,"Present"
"1980/81-1982/83","W",26,"IJ14","I",10,1,"Present"
"1980/81-1982/83","W",26,"IJ16","I",10,1,"Present"
"1980/81-1982/83","W",26,"IJ17","I",10,1,"Present"
"1980/81-1982/83","W",26,"IJ18","I",10,1,"Present"
"1980/81-1982/83","W",26,"IJ20","I",10,1,"Present"
"1980/81-1982/83","W",26,"IJ21","I",10,1,"Present"
"1988-91","B",26,"NC75","B",10,1,"Seen"
"1988-91","B",26,"NC80","B",10,1,"Seen"
"1988-91","B",26,"NC85","B",10,1,"Seen"
"1980/81-1982/83","W",26,"IW86","I",10,1,"Present"
"1988-91","B",26,"NC90","B",10,1,"Seen"
"1988-91","B",26,"NC91","B",10,1,"Seen"
"1988-91","B",26,"ND01","B",10,1,"Breeding"
"1988-91","B",26,"ND04","B",10,1,"Seen"
"1988-91","B",26,"ND06","B",10,1,"Seen"
"1988-91","B",26,"ND07","B",10,1,"Seen"
"2007/08-10/11","W",26,"IW64","I",10,1,"Present"
"2007/08-10/11","W",26,"IW65","I",10,1,"Present"
"2007/08-10/11","W",26,"IW66","I",10,1,"Present"
"2007/08-10/11","W",26,"IW67","I",10,1,"Present"
"2007/08-10/11","W",26,"IW68","I",10,1,"Present"
"2007/08-10/11","W",26,"IW69","I",10,1,"Present"
"2007/08-10/11","W",26,"IW74","I",10,1,"Present"
"2007/08-10/11","W",26,"IW75","I",10,1,"Present"
"2007/08-10/11","W",26,"IW76","I",10,1,"Present"
"2007/08-10/11","W",26,"IW77","I",10,1,"Present"
"2007/08-10/11","W",26,"IW78","I",10,1,"Present"
"2007/08-10/11","W",26,"IW79","I",10,1,"Present"
"2007/08-10/11","W",26,"NZ60","B",10,1,"Present"
"1980/81-1982/83","W",26,"SP40","B",10,1,"Present"
"1980/81-1982/83","W",26,"IW44","I",10,1,"Present"
"1980/81-1982/83","W",26,"IW45","I",10,1,"Present"
"1980/81-1982/83","W",26,"IW46","I",10,1,"Present"
"1988-91","B",26,"NM61","B",10,1,"Seen"
"2007/08-10/11","W",26,"NN53","B",10,1,"Present"
"1988-91","B",26,"NM68","B",10,1,"Breeding"
"1988-91","B",26,"NM69","B",10,1,"Seen"
"1980/81-1982/83","W",26,"IW57","I",10,1,"Present"
"1980/81-1982/83","W",26,"IW59","I",10,1,"Present"
"2007/08-10/11","W",26,"SC27","B",10,1,"Present"
"1980/81-1982/83","W",26,"IW64","I",10,1,"Present"
"1980/81-1982/83","W",26,"IW65","I",10,1,"Present"
"2007/08-10/11","W",26,"SC37","B",10,1,"Present"
"2007/08-10/11","W",26,"SC38","B",10,1,"Present"
"2007/08-10/11","W",26,"SC39","B",10,1,"Present"
"2007/08-10/11","W",26,"SC47","B",10,1,"Present"
"1980/81-1982/83","W",26,"IL74","I",10,1,"Present"
"1980/81-1982/83","W",26,"IL75","I",10,1,"Present"
"2007/08-10/11","W",26,"SC49","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ12","B",10,1,"Present"
"2007/08-10/11","W",26,"IX69","I",10,1,"Present"
"1980/81-1982/83","W",26,"SS21","B",10,1,"Present"
"1980/81-1982/83","W",26,"IG96","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG97","I",10,1,"Present"
"1988-91","B",26,"NG23","B",10,1,"Breeding"
"1988-91","B",26,"NG24","B",10,1,"Seen"
"1980/81-1982/83","W",26,"IX06","I",10,1,"Present"
"1988-91","B",26,"NG25","B",10,1,"Breeding"
"1980/81-1982/83","W",26,"IH05","I",10,1,"Present"
"2007/08-10/11","W",26,"NN92","B",10,1,"Present"
"1980/81-1982/83","W",26,"IS80","I",10,1,"Present"
"2007/08-10/11","W",26,"NG79","B",10,1,"Present"
"1988-91","B",26,"NG44","B",10,1,"Breeding"
"1988-91","B",26,"NG47","B",10,1,"Seen"
"1980/81-1982/83","W",26,"TM27","B",10,1,"Present"
"1980/81-1982/83","W",26,"IS95","I",10,1,"Present"
"1988-91","B",26,"NG51","B",10,1,"Seen"
"1988-91","B",26,"NG52","B",10,1,"Seen"
"2008-11","B",26,"NF82","B",10,1,"Possible"
"2007/08-10/11","W",26,"IN65","I",10,1,"Present"
"2007/08-10/11","W",26,"IN66","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH24","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH25","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH26","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH29","I",10,1,"Present"
"2007/08-10/11","W",26,"IN77","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH31","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH32","I",10,1,"Present"
"2007/08-10/11","W",26,"IN82","I",10,1,"Present"
"2007/08-10/11","W",26,"IN83","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH39","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH40","I",10,1,"Present"
"1980/81-1982/83","W",26,"SC49","B",10,1,"Present"
"1988-91","B",26,"HY62","B",10,1,"Breeding"
"1988-91","B",26,"HY63","B",10,1,"Seen"
"2007/08-10/11","W",26,"IV83","I",10,1,"Present"
"1980/81-1982/83","W",26,"ST06","B",10,1,"Present"
"1980/81-1982/83","W",26,"IV43","I",10,1,"Present"
"1980/81-1982/83","W",26,"ST08","B",10,1,"Present"
"2007/08-10/11","W",26,"NH91","B",10,1,"Present"
"2007/08-10/11","W",26,"NH92","B",10,1,"Present"
"2007/08-10/11","W",26,"NH93","B",10,1,"Present"
"2007/08-10/11","W",26,"NH95","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ91","B",10,1,"Present"
"1980/81-1982/83","W",26,"ST25","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ28","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ30","B",10,1,"Present"
"2007/08-10/11","W",26,"NH44","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ98","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ99","B",10,1,"Present"
"2008-11","B",26,"SH13","B",10,1,"Confirmed"
"2007/08-10/11","W",26,"IO10","I",10,1,"Present"
"2007/08-10/11","W",26,"IO12","I",10,1,"Present"
"2007/08-10/11","W",26,"IO13","I",10,1,"Present"
"1980/81-1982/83","W",26,"SD47","B",10,1,"Present"
"2007/08-10/11","W",26,"NH55","B",10,1,"Present"
"2007/08-10/11","W",26,"NH56","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ47","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ48","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ49","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ50","B",10,1,"Present"
"1980/81-1982/83","W",26,"SX87","B",10,1,"Present"
"1988-91","B",26,"NC15","B",10,1,"Breeding"
"1988-91","B",26,"NC21","B",10,1,"Seen"
"2007/08-10/11","W",26,"NH70","B",10,1,"Present"
"2007/08-10/11","W",26,"NH73","B",10,1,"Present"
"2007/08-10/11","W",26,"NH74","B",10,1,"Present"
"2007/08-10/11","W",26,"NH75","B",10,1,"Present"
"2007/08-10/11","W",26,"NH76","B",10,1,"Present"
"2007/08-10/11","W",26,"NH77","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ66","B",10,1,"Present"
"2007/08-10/11","W",26,"IQ30","I",10,1,"Present"
"1980/81-1982/83","W",26,"TQ72","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ75","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ76","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ77","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ78","B",10,1,"Present"
"1988-91","B",26,"IR65","I",10,1,"Seen"
"1980/81-1982/83","W",26,"TQ80","B",10,1,"Present"
"1988-91","B",26,"SU10","B",10,1,"Seen"
"1988-91","B",26,"SU18","B",10,1,"Seen"
"2007/08-10/11","W",26,"NN80","B",10,1,"Present"
"2007/08-10/11","W",26,"NN81","B",10,1,"Present"
"1980/81-1982/83","W",26,"IW85","I",10,1,"Present"
"1980/81-1982/83","W",26,"TQ92","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ93","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ96","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ97","B",10,1,"Present"
"1980/81-1982/83","W",26,"IS73","I",10,1,"Present"
"2007/08-10/11","W",26,"IN53","I",10,1,"Present"
"1980/81-1982/83","W",26,"TR01","B",10,1,"Present"
"1988-91","B",26,"IS11","I",10,1,"Seen"
"1988-91","B",26,"IS22","I",10,1,"Seen"
"1988-91","B",26,"NM35","B",10,1,"Seen"
"2007/08-10/11","W",26,"SE23","B",10,1,"Present"
"2007/08-10/11","W",26,"SE24","B",10,1,"Present"
"2007/08-10/11","W",26,"SE25","B",10,1,"Present"
"2007/08-10/11","W",26,"SE26","B",10,1,"Present"
"2007/08-10/11","W",26,"SE27","B",10,1,"Present"
"2007/08-10/11","W",26,"SE28","B",10,1,"Present"
"2007/08-10/11","W",26,"SE29","B",10,1,"Present"
"2007/08-10/11","W",26,"SE30","B",10,1,"Present"
"2007/08-10/11","W",26,"SE31","B",10,1,"Present"
"1988-91","B",26,"NM57","B",10,1,"Seen"
"2007/08-10/11","W",26,"NN52","B",10,1,"Present"
"2007/08-10/11","W",26,"SE33","B",10,1,"Present"
"2007/08-10/11","W",26,"NN54","B",10,1,"Present"
"2007/08-10/11","W",26,"NN55","B",10,1,"Present"
"1988-91","B",26,"NM71","B",10,1,"Breeding"
"2008-11","B",26,"SK52","B",10,1,"Possible"
"2008-11","B",26,"SK53","B",10,1,"Confirmed"
"2008-11","B",26,"SK60","B",10,1,"Confirmed"
"2008-11","B",26,"SK61","B",10,1,"Confirmed"
"1980/81-1982/83","W",26,"SU80","B",10,1,"Present"
"1980/81-1982/83","W",26,"SU82","B",10,1,"Present"
"2008-11","B",26,"SK75","B",10,1,"Possible"
"1980/81-1982/83","W",26,"SU75","B",10,1,"Present"
"2007/08-10/11","W",26,"NN74","B",10,1,"Present"
"2008-11","B",26,"SK86","B",10,1,"Confirmed"
"1980/81-1982/83","W",26,"IV39","I",10,1,"Present"
"1980/81-1982/83","W",26,"TQ11","B",10,1,"Present"
"2007/08-10/11","W",26,"HY42","B",10,1,"Present"
"2007/08-10/11","W",26,"NN16","B",10,1,"Present"
"2007/08-10/11","W",26,"NN17","B",10,1,"Present"
"1980/81-1982/83","W",26,"IW96","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG98","I",10,1,"Present"
"1980/81-1982/83","W",26,"IH00","I",10,1,"Present"
"2008-11","B",26,"ND01","B",10,1,"Confirmed"
"1980/81-1982/83","W",26,"ST27","B",10,1,"Present"
"1980/81-1982/83","W",26,"IG43","I",10,1,"Present"
"2007/08-10/11","W",26,"IN54","I",10,1,"Present"
"2007/08-10/11","W",26,"IN55","I",10,1,"Present"
"2007/08-10/11","W",26,"NN94","B",10,1,"Present"
"1980/81-1982/83","W",26,"IS90","I",10,1,"Present"
"1980/81-1982/83","W",26,"IS92","I",10,1,"Present"
"1980/81-1982/83","W",26,"TF16","B",10,1,"Present"
"1988-91","B",26,"NG50","B",10,1,"Seen"
"2007/08-10/11","W",26,"NC20","B",10,1,"Present"
"2007/08-10/11","W",26,"NC21","B",10,1,"Present"
"1988-91","B",26,"NG53","B",10,1,"Seen"
"2008-11","B",26,"NF84","B",10,1,"Possible"
"2008-11","B",26,"NF95","B",10,1,"Possible"
"2007/08-10/11","W",26,"IN68","I",10,1,"Present"
"2007/08-10/11","W",26,"IN69","I",10,1,"Present"
"2007/08-10/11","W",26,"IN74","I",10,1,"Present"
"2007/08-10/11","W",26,"IN75","I",10,1,"Present"
"2007/08-10/11","W",26,"IV69","I",10,1,"Present"
"2007/08-10/11","W",26,"IN78","I",10,1,"Present"
"2007/08-10/11","W",26,"IN79","I",10,1,"Present"
"1988-91","B",26,"HY51","B",10,1,"Seen"
"1988-91","B",26,"HY52","B",10,1,"Breeding"
"1980/81-1982/83","W",26,"SC47","B",10,1,"Present"
"1980/81-1982/83","W",26,"SC48","B",10,1,"Present"
"1988-91","B",26,"HY60","B",10,1,"Seen"
"1980/81-1982/83","W",26,"SD09","B",10,1,"Present"
"1980/81-1982/83","W",26,"SD16","B",10,1,"Present"
"1980/81-1982/83","W",26,"SD17","B",10,1,"Present"
"2008-11","B",26,"NK13","B",10,1,"Confirmed"
"1980/81-1982/83","W",26,"TQ09","B",10,1,"Present"
"1980/81-1982/83","W",26,"SY58","B",10,1,"Present"
"1980/81-1982/83","W",26,"SY67","B",10,1,"Present"
"1980/81-1982/83","W",26,"SR99","B",10,1,"Present"
"1980/81-1982/83","W",26,"SS10","B",10,1,"Present"
"1980/81-1982/83","W",26,"IW87","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG30","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG31","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG33","I",10,1,"Present"
"1980/81-1982/83","W",26,"ST26","B",10,1,"Present"
"1980/81-1982/83","W",26,"IG42","I",10,1,"Present"
"2007/08-10/11","W",26,"IX99","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG47","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG48","I",10,1,"Present"
"1980/81-1982/83","W",26,"ST32","B",10,1,"Present"
"1980/81-1982/83","W",26,"ST34","B",10,1,"Present"
"1980/81-1982/83","W",26,"ST35","B",10,1,"Present"
"1980/81-1982/83","W",26,"ST36","B",10,1,"Present"
"2007/08-10/11","W",26,"IO16","I",10,1,"Present"
"2007/08-10/11","W",26,"IO17","I",10,1,"Present"
"2007/08-10/11","W",26,"IW05","I",10,1,"Present"
"1980/81-1982/83","W",26,"IV78","I",10,1,"Present"
"1988-91","B",26,"NC12","B",10,1,"Seen"
"1980/81-1982/83","W",26,"SX86","B",10,1,"Present"
"1988-91","B",26,"NC14","B",10,1,"Seen"
"2008-11","B",26,"SH48","B",10,1,"Possible"
"2008-11","B",26,"SH49","B",10,1,"Confirmed"
"1980/81-1982/83","W",26,"IV89","I",10,1,"Present"
"1980/81-1982/83","W",26,"SX96","B",10,1,"Present"
"2007/08-10/11","W",26,"HU67","B",10,1,"Present"
"2007/08-10/11","W",26,"HU68","B",10,1,"Present"
"1980/81-1982/83","W",26,"SY07","B",10,1,"Present"
"1980/81-1982/83","W",26,"SY08","B",10,1,"Present"
"1980/81-1982/83","W",26,"IF83","I",10,1,"Present"
"2007/08-10/11","W",26,"NN03","B",10,1,"Present"
"2007/08-10/11","W",26,"NN05","B",10,1,"Present"
"2007/08-10/11","W",26,"NN06","B",10,1,"Present"
"2007/08-10/11","W",26,"NN07","B",10,1,"Present"
"2007/08-10/11","W",26,"NN09","B",10,1,"Present"
"1980/81-1982/83","W",26,"SY39","B",10,1,"Present"
"1980/81-1982/83","W",26,"IG11","I",10,1,"Present"
"1988-91","B",26,"SU09","B",10,1,"Seen"
"2007/08-10/11","W",26,"IX39","I",10,1,"Present"
"1980/81-1982/83","W",26,"ST04","B",10,1,"Present"
"2007/08-10/11","W",26,"IM80","I",10,1,"Present"
"2007/08-10/11","W",26,"IM82","I",10,1,"Present"
"1980/81-1982/83","W",26,"IS62","I",10,1,"Present"
"2008-11","B",26,"NB14","B",10,1,"Possible"
"1980/81-1982/83","W",26,"IW97","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG40","I",10,1,"Present"
"1980/81-1982/83","W",26,"SS38","B",10,1,"Present"
"2007/08-10/11","W",26,"IM89","I",10,1,"Present"
"1980/81-1982/83","W",26,"IS74","I",10,1,"Present"
"1980/81-1982/83","W",26,"IS76","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG52","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG53","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG54","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG57","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG61","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG62","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG63","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG64","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG65","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG67","I",10,1,"Present"
"2007/08-10/11","W",26,"NN48","B",10,1,"Present"
"2007/08-10/11","W",26,"NN50","B",10,1,"Present"
"2007/08-10/11","W",26,"NN51","B",10,1,"Present"
"2007/08-10/11","W",26,"SE32","B",10,1,"Present"
"1980/81-1982/83","W",26,"IS12","I",10,1,"Present"
"2008-11","B",26,"SK41","B",10,1,"Possible"
"2008-11","B",26,"SK49","B",10,1,"Confirmed"
"1980/81-1982/83","W",26,"IG77","I",10,1,"Present"
"1980/81-1982/83","W",26,"IG78","I",10,1,"Present"
"2007/08-10/11","W",26,"NN63","B",10,1,"Present"
"2007/08-10/11","W",26,"NN64","B",10,1,"Present"
"1980/81-1982/83","W",26,"IG81","I",10,1,"Present"
"2007/08-10/11","W",26,"NN66","B",10,1,"Present"
"2007/08-10/11","W",26,"NN69","B",10,1,"Present"
"2007/08-10/11","W",26,"NN70","B",10,1,"Present"
"2007/08-10/11","W",26,"NN72","B",10,1,"Present"
"1980/81-1982/83","W",26,"IW75","I",10,1,"Present"
"2007/08-10/11","W",26,"IV79","I",10,1,"Present"
"1980/81-1982/83","W",26,"TQ10","B",10,1,"Present"
"2007/08-10/11","W",26,"IM79","I",10,1,"Present"
"1980/81-1982/83","W",26,"IS55","I",10,1,"Present"
"1980/81-1982/83","W",26,"IS60","I",10,1,"Present"
"2007/08-10/11","W",26,"IM83","I",10,1,"Present"
"2007/08-10/11","W",26,"IM84","I",10,1,"Present"
"2007/08-10/11","W",26,"IM85","I",10,1,"Present"
"1980/81-1982/83","W",26,"IW99","I",10,1,"Present"
"2007/08-10/11","W",26,"IM88","I",10,1,"Present"
"1980/81-1982/83","W",26,"TA31","B",10,1,"Present"
"2007/08-10/11","W",26,"IM90","I",10,1,"Present"
"2007/08-10/11","W",26,"IM91","I",10,1,"Present"
"1980/81-1982/83","W",26,"IS77","I",10,1,"Present"
"2007/08-10/11","W",26,"IN56","I",10,1,"Present"
"1988-91","B",26,"NG35","B",10,1,"Breeding"
"1980/81-1982/83","W",26,"TM26","B",10,1,"Present"
"1980/81-1982/83","W",26,"IX18","I",10,1,"Present"
"2007/08-10/11","W",26,"NC15","B",10,1,"Present"
"1980/81-1982/83","W",26,"TM28","B",10,1,"Present"
"2007/08-10/11","W",26,"NG81","B",10,1,"Present"
"2007/08-10/11","W",26,"NC23","B",10,1,"Present"
"1988-91","B",26,"NG54","B",10,1,"Breeding"
"1988-91","B",26,"NG55","B",10,1,"Breeding"
"2008-11","B",26,"NF96","B",10,1,"Confirmed"
"2008-11","B",26,"NF97","B",10,1,"Possible"
"2008-11","B",26,"NG08","B",10,1,"Possible"
"2008-11","B",26,"NG33","B",10,1,"Possible"
"1988-91","B",26,"NG70","B",10,1,"Seen"
"1988-91","B",26,"HY45","B",10,1,"Seen"
"1988-91","B",26,"HY50","B",10,1,"Seen"
"1988-91","B",26,"NG75","B",10,1,"Breeding"
"1988-91","B",26,"NG76","B",10,1,"Seen"
"1988-91","B",26,"HY53","B",10,1,"Breeding"
"1988-91","B",26,"HY54","B",10,1,"Seen"
"1988-91","B",26,"NG79","B",10,1,"Breeding"
"1988-91","B",26,"HY61","B",10,1,"Seen"
"2008-11","B",26,"NK03","B",10,1,"Confirmed"
"2008-11","B",26,"NK05","B",10,1,"Confirmed"
"1988-91","B",26,"NG85","B",10,1,"Seen"
"1988-91","B",26,"NC74","B",10,1,"Seen"
"2007/08-10/11","W",26,"IM76","I",10,1,"Present"
"1980/81-1982/83","W",26,"IS54","I",10,1,"Present"
"1980/81-1982/83","W",26,"IV37","I",10,1,"Present"
"1988-91","B",26,"IR67","I",10,1,"Seen"
"1980/81-1982/83","W",26,"IS61","I",10,1,"Present"
"1980/81-1982/83","W",26,"SS20","B",10,1,"Present"
"1980/81-1982/83","W",26,"TA26","B",10,1,"Present"
"2007/08-10/11","W",26,"IM87","I",10,1,"Present"
"2008-11","B",26,"NC90","B",10,1,"Possible"
"1988-91","B",26,"IR89","I",10,1,"Seen"
"1980/81-1982/83","W",26,"TA40","B",10,1,"Present"
"1980/81-1982/83","W",26,"IX07","I",10,1,"Present"
"1980/81-1982/83","W",26,"IW26","I",10,1,"Present"
"2008-11","B",26,"SH12","B",10,1,"Confirmed"
"1980/81-1982/83","W",26,"TQ32","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ33","B",10,1,"Present"
"1980/81-1982/83","W",26,"TQ34","B",10,1,"Present"
